

EXPERIMENT: BIVARIATE, inc. confd shifts
METHOD: MI_ztest x KCI
FUN_FORM: NLIN

oracle
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi
			5_0_1			[f1-p] 1.0 	+-0.0 (0.0) 			[f1-c] 1.0 	+-0.0 (0.0) 			[f1-a] 1.0 	+-0.0 (0.0) 	
			5_0_1(2)			[f1-p] 0.9 	+-0.17 (0.03) 			[f1-c] 0.84 	+-0.22 (0.05) 			[f1-a] 0.82 	+-0.26 (0.07)
			5_0_2(3)			[f1-p] 0.93 	+-0.14 (0.02) 			[f1-c] 0.88 	+-0.2 (0.04) 			[f1-a] 0.87 	+-0.22 (0.05)
			5_0_3(4)			[f1-p] 0.94 	+-0.13 (0.02) 			[f1-c] 0.88 	+-0.19 (0.04) 			[f1-a] 0.86 	+-0.24 (0.06)
			5_1_2(0.6)			[f1-p] 0.66 	+-0.16 (0.02) 			[f1-c] 0.64 	+-0.17 (0.03) 			[f1-a] 0.64 	+-0.2 (0.04)
			5_1_3(0.5)			[f1-p] 0.72 	+-0.18 (0.03) 			[f1-c] 0.66 	+-0.17 (0.03) 			[f1-a] 0.67 	+-0.19 (0.03)
			5_2_3(0.75)			[f1-p] 0.65 	+-0.24 (0.06) 			[f1-c] 0.62 	+-0.21 (0.04) 			[f1-a] 0.63 	+-0.22 (0.05)
			5_2_2(1)			[f1-p] 0.56 	+-0.14 (0.02) 			[f1-c] 0.52 	+-0.18 (0.03) 			[f1-a] 0.54 	+-0.19 (0.04)
			5_3_3(1)			[f1-p] 0.54 	+-0.2 (0.04) 			[f1-c] 0.5 	+-0.17 (0.03) 			[f1-a] 0.48 	+-0.21 (0.04)
	OVERALL
		x_x_x	[tp-pairs] 767.0	[fp-pairs] 276.0	[tn-pairs] 2316.0	[fn-pairs] 241.0	[f1-pairs] 0.75	+-0.24(1.36)
				[tp-adj] 663.0	[fp-adj] 274.0	[tn-adj] 2202.0	[fn-adj] 345.0	[f1-adj] 0.68	+-0.38(1.73)
				[tp] 1620.0	[fp] 724.0	[tn] 4060.0	[fn] 796.0	[f1] 0.68	+-0.29(1.51)
				[jacc] 0.47	[ari] 0.53	[ami] 0.55

cocoracle
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi
			5_0_1			[f1-p] 0.62 	+-0.22 (0.05) 			[f1-c] 0.59 	+-0.23 (0.05) 			[f1-a] 0.59 	+-0.25 (0.06) 	
			5_0_2			[f1-p] 0.56 	+-0.25 (0.06) 			[f1-c] 0.58 	+-0.22 (0.05) 			[f1-a] 0.5 	+-0.3 (0.09) 	
			5_0_3			[f1-p] 0.55 	+-0.15 (0.02) 			[f1-c] 0.51 	+-0.19 (0.04) 			[f1-a] 0.49 	+-0.24 (0.06) 	
			5_1_2			[f1-p] 0.33 	+-0.13 (0.02) 			[f1-c] 0.4 	+-0.08 (0.01) 			[f1-a] 0.29 	+-0.17 (0.03) 	
			5_1_3			[f1-p] 0.39 	+-0.24 (0.06) 			[f1-c] 0.44 	+-0.16 (0.03) 			[f1-a] 0.34 	+-0.26 (0.07) 	
			5_2_3			[f1-p] 0.33 	+-0.26 (0.07) 			[f1-c] 0.45 	+-0.16 (0.03) 			[f1-a] 0.31 	+-0.26 (0.07) 	
			5_2_2			[f1-p] 0.3 	+-0.11 (0.01) 			[f1-c] 0.34 	+-0.06 (0.0) 			[f1-a] 0.23 	+-0.08 (0.01) 	
			5_3_3			[f1-p] 0.24 	+-0.2 (0.04) 			[f1-c] 0.42 	+-0.08 (0.01) 			[f1-a] 0.21 	+-0.19 (0.04) 	
	OVERALL
		x_x_x	[tp-pairs] 421.0	[fp-pairs] 445.0	[tn-pairs] 2147.0	[fn-pairs] 587.0	[f1-pairs] 0.45	+-0.33(1.56)
				[tp-adj] 357.0	[fp-adj] 430.0	[tn-adj] 2104.0	[fn-adj] 651.0	[f1-adj] 0.4	+-0.42(1.75)
				[tp] 1192.0	[fp] 1550.0	[tn] 3234.0	[fn] 1224.0	[f1] 0.46	+-0.21(1.18)
				[jacc] 0.27	[ari] 0.18	[ami] 0.2

coco
CONTEXTS_OBSSHIFT_CFDSHIFT
	METRIC:mi
			5_0_1			[f1-p] 0.37 	+-0.15 (0.02) 			[f1-c] 0.38 	+-0.11 (0.01) 			[f1-a] 0.29 	+-0.13 (0.02) 	
			5_0_2			[f1-p] 0.34 	+-0.16 (0.03) 			[f1-c] 0.41 	+-0.09 (0.01) 			[f1-a] 0.31 	+-0.15 (0.02) 	
			5_0_3			[f1-p] 0.39 	+-0.12 (0.02) 			[f1-c] 0.38 	+-0.1 (0.01) 			[f1-a] 0.33 	+-0.14 (0.02) 	
			5_1_2			[f1-p] 0.28 	+-0.1 (0.01) 			[f1-c] 0.34 	+-0.1 (0.01) 			[f1-a] 0.29 	+-0.11 (0.01) 	
			5_1_3			[f1-p] 0.33 	+-0.18 (0.03) 			[f1-c] 0.37 	+-0.09 (0.01) 			[f1-a] 0.29 	+-0.13 (0.02) 	
			5_2_3			[f1-p] 0.26 	+-0.14 (0.02) 			[f1-c] 0.35 	+-0.14 (0.02) 			[f1-a] 0.18 	+-0.16 (0.03) 	
			5_2_2			[f1-p] 0.24 	+-0.09 (0.01) 			[f1-c] 0.31 	+-0.08 (0.01) 			[f1-a] 0.2 	+-0.08 (0.01) 	
			5_3_3			[f1-p] 0.23 	+-0.19 (0.04) 			[f1-c] 0.44 	+-0.22 (0.05) 			[f1-a] 0.19 	+-0.19 (0.04) 	
	OVERALL
		x_x_x	[tp-pairs] 413.0	[fp-pairs] 934.0	[tn-pairs] 1658.0	[fn-pairs] 595.0	[f1-pairs] 0.35	+-0.17(1.14)
				[tp-adj] 312.0	[fp-adj] 768.0	[tn-adj] 1790.0	[fn-adj] 696.0	[f1-adj] 0.3	+-0.16(1.09)
				[tp] 1050.0	[fp] 2028.0	[tn] 2756.0	[fn] 1366.0	[f1] 0.38	+-0.12(0.93)
				[jacc] 0.24	[ari] 0.02	[ami] 0.03

EXPERIMENT: CONFOUNDED COMPONENTS,  inc. contexts
METHOD: MI_ztest x KCI
FUN_FORM: NLIN
